"broker_id";"account_credits"
"5c066fce1446d";"451.86"
"5c079162e5ceb";"0.00"
"5731f64c2db02";"0.00"
"5c07a4b97e8f8";"63.30"
"59689e2766074";"0.00"
"545cc61a2b1ba";"38.00"
"5c07fcf472831";"25.00"
"5c07fe0608d77";"121.06"
"5c08f65f3aed0";"0.00"
"5c0918129f01c";"89.62"
"57bd807f20aab";"175.29"
"5c0a123fd16a0";"295.52"
"5c0a14b32b054";"242.45"
"5c0a1cf4f2fbc";"0.00"
"5c0b9bb61cfab";"217.38"
"5c0e588f22332";"-0.10"
"5c0f952f9fe9c";"1878.63"
"5c0fa337992f0";"39.24"
"5c0fa8205f18e";"0.00"
"589449a81bdb2";"0.00"
"5c0fade2aa27a";"25.92"
"5c109afaca60f";"65.82"
"594cff7a8e0a1";"-2.47"
"5c10d1db5fe46";"0.00"
"5c10ea1835324";"90.40"
"5bc300a18bd2f";"25.00"
"5c1108dbd4c05";"0.00"
"5c110a15bd491";"100.00"
"5c110b5b2c9d8";"223.37"
"5c11ef4c1effd";"300.00"
"5c11ef5e08ff8";"0.00"
"5c11f86076a5c";"50.00"
"56248ed27cb0d";"25.00"
"5c134afc6be50";"-0.22"
"5c134e48c10c7";"0.00"
"5c13525cba185";"426.59"
"5bed028e9961f";"23.27"
"57c8ff7c378d1";"69.40"
"5c13939a8ec2c";"424.00"
"5c13975509855";"969.29"
"59e7602863b77";"37.00"
"5ad5e68eefcde";"0.00"
"5c15419fe7622";"0.00"
"5c17416abc57f";"118.64"
"56c343b12dfe2";"143.16"
"5c17750839cee";"86.45"
"5c1777c81d9c3";"74.27"
"5c1778c15baca";"-5.18"
"5c1791eccab2e";"0.00"
"5c179b48e03f3";"206.00"
"5c188e2e03eb8";"0.00"
"5c189039236c4";"2000.00"
"5c18c7796c65f";"0.00"
"5595d401cb98c";"80.69"
"5c18de0621487";"100.00"
"5c18e18269665";"0.00"
"5c19c2349e0d7";"87.49"
"5c19e6cd7ab4e";"264.66"
"5c19edab69e86";"212.70"
"5c1a041529038";"205.18"
"5c1a3f6f6b7a7";"225.72"
"5c1b17e667d64";"289.86"
"5c126dace6476";"0.00"
"5c1b1da205307";"0.00"
"58f4a9584733e";"35.00"
"5c1b21842b941";"63.29"
"5c1b22cc481ee";"0.00"
"5c1b277b49310";"188.10"
"5c1b32fdc4068";"161.50"
"5c1b3342d39cc";"53.28"
"5b5fc3481be8b";"1174.82"
"5c1b811680e94";"500.00"
"5c1892f13a7a4";"31.00"
"53c62c34a49ed";"39.85"
"5c1c81511563a";"114.84"
"5c1cbc123b5b4";"1000.00"
"5c1cbdba743ab";"26.72"
"5c1cdba030a6d";"81.26"
"5c1ce0f958362";"67.00"
"5c1dd3c65dd27";"0.00"
"5c1df6883163b";"0.00"
"5964aa0adce13";"0.00"
"579b555142ae2";"1105.89"
"5c20a43279309";"160.72"
"5c20bf28498b9";"674.56"
"5252a5205729f";"519.51"
"5c20cee54a266";"85.27"
"5c230ccf88404";"100.00"
"5c2358ae27202";"5.95"
"5c236f68500b5";"0.00"
"4d6b7ab317cd5";"38.93"
"5c245efc8c8aa";"112.32"
"5c2473522676a";"0.00"
"576abb17771ff";"30.00"
"5c249392972f9";"292.54"
"5c24c10728131";"0.00"
"5c25b38a3960c";"0.00"
"5c25b6ef6f7b7";"105.00"
"50dcaa0b77bb6";"0.00"
"5c25eb984284e";"0.00"
"5c25efb881b05";"3183.70"
"5c27032a5be97";"152.00"
"5c2705609f6a7";"431.69"
"545c5cca18644";"0.00"
"589180a6561a1";"75.02"
"5c272bdece20b";"246.31"
"5c29a08bdf2d1";"0.00"
"5c29a419926b7";"0.00"
"5c29a7f83c414";"0.00"
"5c29d85deb4fb";"279.00"
"5ba4c252a2364";"231.03"
"5c29f0537a4bb";"610.00"
"5c10e287316e8";"644.00"
"5c29f8444044b";"200.00"
"5c2a0dc9acbaf";"220.70"
"5c2af1accdda4";"90.87"
"5c2c55b3affed";"600.00"
"5a93cae313fcf";"541.41"
"5c2c8433a6a93";"0.00"
"5c2c9146b07cf";"676.44"
"5c2ca994aabb6";"176.00"
"5c2cb297753c6";"46.02"
"5b48b4d5d8fc3";"0.00"
"5c2da44ada9a5";"1274.30"
"5975e992759cb";"0.00"
"5c2da5ae80252";"0.00"
"5c2da6ab9405b";"0.00"
"5c2db37993097";"175.00"
"5c2db51539264";"591.75"
"5c2dba337a393";"1098.89"
"5c2dcf95375b9";"463.62"
"5c07a1676999a";"0.00"
"5c2f07f08cc7b";"136.98"
"5c2f0963739c8";"100.00"
"5c2f4e28263ec";"46.38"
"5c2af4534b85e";"22.00"
"53cb56d34b377";"100.00"
"5c2f59b650540";"300.00"
"5c304f10e5060";"100.00"
"5c305fedc988a";"65.00"
"5bceff72459a6";"0.00"
"5c33157a8b324";"500.00"
"5c331b1a3a03c";"-0.07"
"5c3321a5c6aa0";"6.16"
"5c343d30ad6f6";"0.00"
"5c344ec721bc1";"0.00"
"5bc4507b42dcb";"100.00"
"5c34683fcaf55";"1009.03"
"5c346af221f35";"347.68"
"5c3482b2a5409";"3108.71"
"5c358b8a6a1f2";"19.00"
"5c35abf26ab2c";"186.08"
"5c35b2ee4958d";"131.30"
"5c35b6dca6d46";"0.00"
"5a5c623594dac";"39.17"
"5c35ea08a6dfc";"481.10"
"5c3720d9896c7";"0.00"
"5c372912f225d";"100.00"
"5c3832e8b263b";"0.00"
"5c3835b79ffca";"0.00"
"5c384218efd38";"283.80"
"58aaff2fe8b8b";"0.00"
"5c386a5ae41a4";"1380.00"
"5c386d8424227";"450.43"
"5c39b7e321523";"28.78"
"5c3c2c0565770";"200.00"
"5c3c391ef35ed";"554.56"
"5b975e10d5617";"505.91"
"5c3c5b4861c65";"368.00"
"5c3c7ab51f9e3";"574.62"
"5416c67337035";"284.86"
"5c3dac613734b";"539.12"
"5c3dbf29e8a85";"0.00"
"5c3dc92640049";"300.00"
"5c0a231e87480";"0.00"
"5c3ebaf79ee86";"0.00"
"59e3316f4c59c";"0.00"
"575011a846d7a";"798.55"
"5c3f0c785067f";"793.05"
"5c401d81beebe";"591.00"
"5c401de783749";"0.00"
"5c40599aaf71f";"184.54"
"5c406cd2d6d4b";"19.00"
"5c4074251c5bf";"30.00"
"5c407c4bc9b44";"500.00"
"5c41a60a3b281";"0.00"
"5c41ad2f21e68";"43.00"
"5be68c3e29833";"0.00"
"5c42b46be6be2";"996.05"
"5c42e38035cbe";"50.00"
"5c42ee15a7e60";"103.12"
"545298858030b";"16.00"
"5c46b8cc0ca38";"98.00"
"5728be6bc9f59";"100.00"
"5c46bc03e4382";"135.00"
"5c46ed7d38628";"150.00"
"5c48065f94c1c";"118.00"
"5c4807e612925";"27.00"
"50c492976e76d";"31.00"
"5c480c1e68711";"1283.00"
"554f5443be43f";"169.00"
"5c4950c25e77c";"200.00"
"5c496826a9acf";"1000.00"
